zip_level,zip_code,zip5,name,latitude,longitude
zip5,54913,54913,54913,44.345723,-88.404219
zip5,64506,64506,64506,39.784690,-94.805238
zip5,43914,43914,43914,39.780328,-80.956300
zip5,37757,37757,37757,36.291953,-84.151078
zip5,23176,23176,23176,37.567498,-76.423253
zip5,43615,43615,43615,41.636656,-83.671829
zip5,29516,29516,29516,34.437620,-79.638542
zip5,62097,62097,62097,38.929139,-89.854850
zip5,29582,29582,29582,33.841718,-78.623228
zip5,64493,64493,64493,39.629608,-94.305531
zip5,68741,68741,68741,42.364991,-96.611560
zip5,34990,34990,34990,27.140078,-80.340966
zip5,45068,45068,45068,39.536215,-84.071292
zip5,62571,62571,62571,39.398217,-88.973113
zip5,66053,66053,66053,38.520089,-94.658360
zip5,68046,68046,68046,41.102110,-96.049683
zip5,58638,58638,58638,46.894970,-102.054951
zip5,33756,33756,33756,27.944849,-82.790775
zip5,64494,64494,64494,39.984558,-94.614902
zip5,28007,28007,28007,35.126888,-80.140059
zip5,53947,53947,53947,43.747054,-89.137282
zip5,58760,58760,58760,48.690313,-101.092618
zip5,65708,65708,65708,36.925460,-93.898124
zip5,54914,54914,54914,44.262158,-88.530042
zip5,34223,34223,34223,26.980244,-82.325496
zip5,62572,62572,62572,39.358504,-89.691814
zip5,62573,62573,62573,39.940249,-89.075472
zip5,44312,44312,44312,41.006652,-81.434710
zip5,43616,43616,43616,41.662245,-83.411359
zip5,27851,27851,27851,35.656013,-78.032904
zip5,23120,23120,23120,37.407904,-77.792389
zip5,43840,43840,43840,40.408141,-81.574285
zip5,66868,66868,66868,38.546210,-95.990368
zip5,66869,66869,66869,38.451048,-96.565061
zip5,54491,54491,54491,45.253182,-88.798285
zip5,62610,62610,62610,39.556100,-90.398737
zip5,61957,61957,61957,39.427243,-88.604435
zip5,27853,27853,27853,36.508382,-77.307072
zip5,64134,64134,64134,38.925984,-94.487388
zip5,29585,29585,29585,33.512826,-79.116710
zip5,28012,28012,28012,35.233265,-81.037947
zip5,45101,45101,45101,38.702350,-83.738597
zip5,54915,54915,54915,44.249966,-88.358550
zip5,24324,24324,24324,36.975814,-80.791436
zip5,54493,54493,54493,44.698336,-90.814895
zip5,62611,62611,62611,39.889018,-90.416768
zip5,43619,43619,43619,41.597135,-83.449014
zip5,43620,43620,43620,41.665322,-83.553282
zip5,64138,64138,64138,38.969787,-94.472357
zip5,33843,33843,33843,27.744425,-81.488329
zip5,58761,58761,58761,48.789479,-101.535984
zip5,66871,66871,66871,38.388072,-95.618509
zip5,58762,58762,58762,48.668978,-100.929241
zip5,28017,28017,28017,35.247361,-81.670690
zip5,62205,62205,62205,38.596429,-90.110027
zip5,62206,62206,62206,38.582345,-90.174542
zip5,68047,68047,68047,42.101099,-96.724905
zip5,38106,38106,38106,35.092883,-90.031812
zip5,66058,66058,66058,39.542734,-95.514693
zip5,49868,49868,49868,46.490722,-85.497187
zip5,53594,53594,53594,43.163960,-88.950328
zip5,23128,23128,23128,37.446644,-76.427565
zip5,23138,23138,23138,37.360769,-76.324569
zip5,38104,38104,38104,35.136818,-90.004296
zip5,64503,64503,64503,39.731274,-94.810185
zip5,29593,29593,29593,34.501687,-79.880948
zip5,43905,43905,43905,40.105846,-80.837716
zip5,28021,28021,28021,35.405832,-81.408491
zip5,28360,28360,28360,34.678486,-79.063924
zip5,28363,28363,28363,34.947852,-79.521143
zip5,22936,22936,22936,38.172231,-78.481914
zip5,43609,43609,43609,41.621050,-83.581621
zip5,45015,45015,45015,39.373734,-84.553998
zip5,65679,65679,65679,36.579885,-93.118524
zip5,68718,68718,68718,42.680533,-97.688752
zip5,54872,54872,54872,45.769087,-92.399133
zip5,45005,45005,45005,39.534165,-84.289529
zip5,43786,43786,43786,39.709740,-81.276591
zip5,62558,62558,62558,39.588047,-89.537122
zip5,28349,28349,28349,34.974319,-77.930285
zip5,22937,22937,22937,37.820145,-78.591272
zip5,27832,27832,27832,36.528503,-77.750346
zip5,45030,45030,45030,39.237407,-84.793876
zip5,66849,66849,66849,38.877414,-96.595267
zip5,24270,24270,24270,36.734162,-82.250780
zip5,64474,64474,64474,39.748372,-94.379927
zip5,27946,27946,27946,36.357796,-76.611288
zip5,27947,27947,27947,36.207980,-75.887891
zip5,44288,44288,44288,41.236010,-81.075301
zip5,66046,66046,66046,38.913635,-95.206045
zip5,65075,65075,65075,38.255577,-92.261402
zip5,58626,58626,58626,47.386412,-102.609720
zip5,43611,43611,43611,41.698124,-83.493046
zip5,64129,64129,64129,39.062184,-94.495899
zip5,66850,66850,66850,38.409682,-96.729970
zip5,68723,68723,68723,42.286201,-97.216770
zip5,53916,53916,53916,43.448425,-88.858602
zip5,49952,49952,49952,46.690617,-88.813230
zip5,65076,65076,65076,38.367348,-92.206434
zip5,68031,68031,68031,41.636609,-96.511001
zip5,65077,65077,65077,38.756521,-91.814779
zip5,61949,61949,61949,39.659719,-87.859015
zip5,22943,22943,22943,38.045963,-78.782043
zip5,22947,22947,22947,38.048558,-78.321243
zip5,33744,33744,33744,27.804787,-82.773036
zip5,37731,37731,37731,36.544018,-83.011112
zip5,53933,53933,53933,43.565809,-88.883130
zip5,53919,53919,53919,43.740807,-88.765133
zip5,43788,43788,43788,39.780020,-81.338264
zip5,58736,58736,58736,47.912683,-100.391577
zip5,28351,28351,28351,34.835725,-79.561427
zip5,66047,66047,66047,38.879539,-95.348843
zip5,22948,22948,22948,38.359738,-78.127144
zip5,43613,43613,43613,41.707354,-83.606111
zip5,22949,22949,22949,37.792478,-78.883421
zip5,27974,27974,27974,36.258336,-76.025897
zip5,27981,27981,27981,35.864179,-75.644004
zip5,27949,27949,27949,36.099914,-75.723602
zip5,64480,64480,64480,40.051808,-94.715991
zip5,29909,29909,29909,32.359674,-80.817687
zip5,44303,44303,44303,41.103217,-81.536971
zip5,68036,68036,68036,41.378073,-96.965751
zip5,27839,27839,27839,36.294628,-77.539518
zip5,22952,22952,22952,37.957327,-78.967664
zip5,23113,23113,23113,37.542414,-77.671240
zip5,33834,33834,33834,27.618107,-81.927084
zip5,37723,37723,37723,35.968826,-84.802042
zip5,53924,53924,53924,43.462269,-90.249243
zip5,44304,44304,44304,41.087320,-81.507837
zip5,54482,54482,54482,44.545228,-89.496722
zip5,38076,38076,38076,35.129946,-89.471644
zip5,29511,29511,29511,33.981038,-79.116770
zip5,64131,64131,64131,38.963391,-94.574738
zip5,37733,37733,37733,36.353997,-84.694599
zip5,29579,29579,29579,33.753332,-78.911482
zip5,64486,64486,64486,40.523285,-94.615126
zip5,62091,62091,62091,39.068855,-89.605111
zip5,43802,43802,43802,40.095945,-81.860683
zip5,37724,37724,37724,36.546953,-83.701029
zip5,58740,58740,58740,48.451401,-101.266664
zip5,27956,27956,27956,36.404672,-76.000519
zip5,54484,54484,54484,44.790832,-90.073064
zip5,65079,65079,65079,38.146556,-92.768925
zip5,68038,68038,68038,41.944794,-96.428792
zip5,22958,22958,22958,37.892768,-78.886453
zip5,27843,27843,27843,35.984795,-77.417374
zip5,65664,65664,65664,37.197064,-93.617145
zip5,37737,37737,37737,35.754314,-84.122513
zip5,49970,49970,49970,46.563783,-88.630248
zip5,49960,49960,49960,46.708243,-89.260396
zip5,23109,23109,23109,37.426090,-76.327761
zip5,54486,54486,54486,44.723648,-89.040691
zip5,28357,28357,28357,34.906983,-79.094692
zip5,62567,62567,62567,39.647960,-89.185300
zip5,68701,68701,68701,42.012218,-97.416981
zip5,65662,65662,65662,37.426733,-92.556762
zip5,49971,49971,49971,46.722636,-89.601293
zip5,64489,64489,64489,40.218473,-94.561996
zip5,43822,43822,43822,40.182192,-82.173886
zip5,27953,27953,27953,35.792547,-75.861992
zip5,33825,33825,33825,27.639489,-81.464761
zip5,44306,44306,44306,41.033378,-81.479280
zip5,65083,65083,65083,38.136573,-92.436840
zip5,38103,38103,38103,35.166029,-90.059176
zip5,54875,54875,54875,45.939061,-91.701350
zip5,66839,66839,66839,38.221733,-95.742452
zip5,29580,29580,29580,33.656724,-79.545826
zip5,43821,43821,43821,40.143762,-81.940436
zip5,23110,23110,23110,37.569715,-76.764191
zip5,43804,43804,43804,40.452500,-81.746340
zip5,62083,62083,62083,39.342110,-89.194392
zip5,29918,29918,29918,32.734648,-81.267897
zip5,66050,66050,66050,39.011326,-95.383536
zip5,28704,28704,28704,35.457470,-82.571912
zip5,66840,66840,66840,38.056748,-96.893633
zip5,24271,24271,24271,36.758471,-82.414214
zip5,54895,54895,54895,45.420731,-91.436441
zip5,49963,49963,49963,47.054989,-88.641620
zip5,58741,58741,58741,48.276253,-100.810360
zip5,64482,64482,64482,40.461378,-95.520968
zip5,65085,65085,65085,38.439032,-91.974496
zip5,53575,53575,53575,42.944647,-89.391651
zip5,24258,24258,24258,36.654836,-82.426805
zip5,66842,66842,66842,38.027777,-96.669928
zip5,45039,45039,45039,39.323510,-84.237901
zip5,68727,68727,68727,42.518115,-97.203354
zip5,68729,68729,68729,42.474028,-97.924778
zip5,27958,27958,27958,36.475032,-76.130087
zip5,53926,53926,53926,43.661174,-89.213421
zip5,62086,62086,62086,38.969354,-89.582694
zip5,43606,43606,43606,41.669405,-83.605500
zip5,53577,53577,53577,43.314842,-90.119832
zip5,61942,61942,61942,39.803189,-87.987157
zip5,64120,64120,64120,39.137847,-94.510841
zip5,65668,65668,65668,37.930121,-93.283472
zip5,65669,65669,65669,36.914268,-93.310718
zip5,54901,54901,54901,44.053725,-88.546145
zip5,64485,64485,64485,39.941047,-94.846218
zip5,27973,27973,27973,36.371635,-76.082654
zip5,29577,29577,29577,33.706860,-78.897241
zip5,27965,27965,27965,36.288540,-75.932857
zip5,27970,27970,27970,35.856864,-76.629414
zip5,33711,33711,33711,27.747585,-82.689783
zip5,27826,27826,27826,35.636410,-76.210881
zip5,64123,64123,64123,39.110533,-94.519480
zip5,66843,66843,66843,38.239470,-96.747413
zip5,68714,68714,68714,42.314841,-99.448884
zip5,28690,28690,28690,35.736905,-81.583783
zip5,24243,24243,24243,36.791668,-82.920022
zip5,62088,62088,62088,39.018181,-89.786604
zip5,37729,37729,37729,36.498089,-84.014410
zip5,37730,37730,37730,36.576376,-83.973215
zip5,62089,62089,62089,39.111667,-89.479956
zip5,43607,43607,43607,41.648449,-83.603472
zip5,29501,29501,29501,34.228921,-79.814930
zip5,28708,28708,28708,35.275253,-82.880494
zip5,28709,28709,28709,35.753453,-82.402840
zip5,68717,68717,68717,42.395008,-97.225123
zip5,44907,44907,44907,40.726865,-82.526299
zip5,65657,65657,65657,36.841679,-92.978206
zip5,28693,28693,28693,36.460019,-81.544604
zip5,44286,44286,44286,41.228061,-81.637995
zip5,66044,66044,66044,39.039970,-95.208512
zip5,66045,66045,66045,38.948096,-95.264738
zip5,53578,53578,53578,43.323579,-89.750327
zip5,27829,27829,27829,35.683704,-77.612798
zip5,65672,65672,65672,36.576169,-93.229693
zip5,82434,82434,82434,44.352502,-108.296146
zip5,82421,82421,82421,44.873026,-108.607607
zip5,45003,45003,45003,39.590146,-84.775999
zip5,66834,66834,66834,38.877682,-96.459410
zip5,62557,62557,62557,39.394622,-89.075302
zip5,65072,65072,65072,38.269216,-92.725238
zip5,44287,44287,44287,40.936827,-82.091150
zip5,33712,33712,33712,27.743163,-82.667321
zip5,27830,27830,27830,35.561918,-77.956538
zip5,58625,58625,58625,47.313792,-102.202700
zip5,50830,50830,50830,41.038071,-94.192531
zip5,30446,30446,30446,32.549859,-81.472621
zip5,47989,47989,47989,39.889620,-87.048600
zip5,58380,58380,58380,47.819162,-98.543468
zip5,33441,33441,33441,26.309039,-80.098777
zip5,53132,53132,53132,42.895933,-88.010009
zip5,41817,41817,41817,37.369972,-82.897238
zip5,41819,41819,41819,37.003189,-83.056250
zip5,46573,46573,46573,41.541358,-86.065122
zip5,55741,55741,55741,47.458368,-92.372645
zip5,60634,60634,60634,41.947778,-87.811505
zip5,52807,52807,52807,41.597887,-90.533976
zip5,31518,31518,31518,31.510107,-82.171526
zip5,60450,60450,60450,41.361923,-88.422903
zip5,41754,41754,41754,37.287371,-83.346646
zip5,57010,57010,57010,42.826599,-96.806400
zip5,58381,58381,58381,47.840150,-98.759354
zip5,47991,47991,47991,40.272424,-87.441572
zip5,47992,47992,47992,40.319824,-87.053674
zip5,55742,55742,55742,47.188930,-93.162212
zip5,41828,41828,41828,37.315237,-82.798474
zip5,41831,41831,41831,37.368359,-82.947272
zip5,41832,41832,41832,37.163658,-82.953764
zip5,27018,27018,27018,36.178433,-80.519132
zip5,36602,36602,36602,30.709103,-88.043214
zip5,58015,58015,58015,46.599191,-96.814219
zip5,56510,56510,56510,47.368454,-96.494303
zip5,61115,61115,61115,42.360201,-89.038282
zip5,57012,57012,57012,43.608427,-97.293353
zip5,37191,37191,37191,36.518394,-87.550688
zip5,27408,27408,27408,36.098799,-79.818280
zip5,57383,57383,57383,43.715307,-98.712224
zip5,41833,41833,41833,37.040281,-82.959920
zip5,30456,30456,30456,32.978223,-81.787460
zip5,41838,41838,41838,37.194255,-82.748148
zip5,49325,49325,49325,42.775207,-85.311820
zip5,59443,59443,59443,47.557719,-111.850249
zip5,49327,49327,49327,43.335194,-85.853681
zip5,37014,37014,37014,35.877899,-86.602295
zip5,47580,47580,47580,38.353157,-86.768163
zip5,61559,61559,61559,40.912405,-89.768782
zip5,63833,63833,63833,36.657165,-89.739746
zip5,22303,22303,22303,38.786141,-77.070958
zip5,48446,48446,48446,43.028317,-83.341528
zip5,41843,41843,41843,37.276876,-82.855926
zip5,41845,41845,41845,37.149263,-82.898264
zip5,48449,48449,48449,42.997810,-83.936870
zip5,43014,43014,43014,40.464068,-82.260214
zip5,57006,57006,57006,44.340487,-96.813043
zip5,47578,47578,47578,38.883226,-87.184024
zip5,49328,49328,49328,42.607352,-85.728497
zip5,36604,36604,36604,30.682344,-88.067391
zip5,27409,27409,27409,36.108419,-79.964076
zip5,46582,46582,46582,41.278329,-85.856244
zip5,50853,50853,50853,41.251623,-94.771231
zip5,41848,41848,41848,37.115051,-82.942909
zip5,41855,41855,41855,37.179575,-82.776955
zip5,32784,32784,32784,28.991734,-81.772654
zip5,47574,47574,47574,37.952332,-86.564821
zip5,49326,49326,49326,43.252592,-85.319652
zip5,47575,47575,47575,38.328594,-86.809911
zip5,31520,31520,31520,31.190520,-81.502553
zip5,33144,33144,33144,25.763388,-80.311813
zip5,27024,27024,27024,36.521988,-80.847818
zip5,37203,37203,37203,36.160063,-86.787415
zip5,43215,43215,43215,39.967518,-83.012028
zip5,31806,31806,31806,32.284644,-84.313355
zip5,47060,47060,47060,39.284387,-84.889709
zip5,56152,56152,56152,44.224810,-95.260526
zip5,56155,56155,56155,43.768456,-95.935888
zip5,47514,47514,47514,38.158552,-86.590336
zip5,33130,33130,33130,25.766267,-80.203847
zip5,52802,52802,52802,41.504031,-90.635457
zip5,57314,57314,57314,44.025531,-98.011282
zip5,61465,61465,61465,41.192953,-90.472966
zip5,37016,37016,37016,35.959284,-86.118406
zip5,57014,57014,57014,43.090947,-96.981925
zip5,57015,57015,57015,43.403636,-96.977317
zip5,33145,33145,33145,25.755049,-80.233955
zip5,35647,35647,35647,34.947938,-87.111451
zip5,60453,60453,60453,41.701770,-87.742512
zip5,48453,48453,48453,43.360710,-83.035251
zip5,35649,35649,35649,34.621196,-86.870755
zip5,52078,52078,52078,42.393445,-91.118263
zip5,47102,47102,47102,38.766528,-85.782052
zip5,47104,47104,47104,38.561062,-85.428235
zip5,33406,33406,33406,26.669336,-80.092694
zip5,50702,50702,50702,42.445976,-92.290162
zip5,41655,41655,41655,37.504525,-82.728445
zip5,56137,56137,56137,43.855199,-95.314009
zip5,58030,58030,58030,46.036490,-96.669521
zip5,57017,57017,57017,44.022268,-96.828861
zip5,56516,56516,56516,47.433575,-95.989120
zip5,56518,56518,56518,46.492569,-95.237440
zip5,48457,48457,48457,43.201777,-83.891293
zip5,39307,39307,39307,32.333117,-88.794052
zip5,39309,39309,39309,32.548319,-88.571458
zip5,52079,52079,52079,42.286753,-90.710142
zip5,60631,60631,60631,42.007996,-87.813207
zip5,48866,48866,48866,42.988075,-84.356045
zip5,32779,32779,32779,28.701920,-81.422710
zip5,43002,43002,43002,40.060868,-83.173473
zip5,49318,49318,49318,43.217761,-85.831940
zip5,47929,47929,47929,40.685350,-86.919840
zip5,58329,58329,58329,48.863674,-100.073331
zip5,49331,49331,49331,42.969006,-85.349734
zip5,29018,29018,29018,33.350096,-80.635612
zip5,31807,31807,31807,32.643463,-84.801804
zip5,37204,37204,37204,36.108161,-86.776428
zip5,48450,48450,48450,43.281601,-82.547467
zip5,32501,32501,32501,30.434983,-87.230529
zip5,47106,47106,47106,38.459597,-85.903709
zip5,39668,39668,39668,31.691544,-90.812280
zip5,47932,47932,47932,40.104461,-87.436977
zip5,56735,56735,56735,48.891844,-96.634551
zip5,61484,61484,61484,40.294978,-90.435333
zip5,36605,36605,36605,30.586403,-88.090693
zip5,37023,37023,37023,36.582710,-87.782895
zip5,48454,48454,48454,43.202692,-82.813404
zip5,46580,46580,46580,41.190206,-85.865592
zip5,50849,50849,50849,41.309046,-94.372643
zip5,46595,46595,46595,41.525896,-86.163720
zip5,32789,32789,32789,28.603683,-81.358085
zip5,47108,47108,47108,38.629016,-86.261651
zip5,56158,56158,56158,43.626895,-96.083692
zip5,57332,57332,57332,43.550554,-97.640443
zip5,53086,53086,53086,43.316045,-88.262990
zip5,57334,57334,57334,43.535412,-98.015023
zip5,33410,33410,33410,26.858523,-80.087746
zip5,47933,47933,47933,40.043028,-86.847470
zip5,31794,31794,31794,31.431148,-83.456772
zip5,41759,41759,41759,37.234348,-83.040278
zip5,41760,41760,41760,37.188938,-83.084277
zip5,48442,48442,48442,42.779590,-83.600971
zip5,32792,32792,32792,28.604837,-81.301914
zip5,42740,42740,42740,37.587866,-85.941831
zip5,48871,48871,48871,43.161860,-84.666941
zip5,36088,36088,36088,32.415502,-85.718159
zip5,57335,57335,57335,43.072220,-98.790221
zip5,49615,49615,49615,44.953288,-85.203110
zip5,56737,56737,56737,48.421746,-96.041837
zip5,43144,43144,43144,39.528275,-82.190108
zip5,22204,22204,22204,38.855419,-77.095474
zip5,63822,63822,63822,36.652320,-89.992906
zip5,57376,57376,57376,43.226208,-97.932895
zip5,47981,47981,47981,40.252528,-86.956585
zip5,57379,57379,57379,44.254801,-98.558688
zip5,30450,30450,30450,32.556327,-81.931101
zip5,41763,41763,41763,37.055810,-83.103681
zip5,32798,32798,32798,28.720074,-81.577637
zip5,47114,47114,47114,38.289851,-86.072154
zip5,42746,42746,42746,37.216611,-85.736829
zip5,32801,32801,32801,28.544483,-81.373677
zip5,60633,60633,60633,41.675198,-87.582094
zip5,61490,61490,61490,41.182410,-90.261835
zip5,56738,56738,56738,48.320375,-96.336242
zip5,57341,57341,57341,44.048617,-99.106107
zip5,53128,53128,53128,42.536676,-88.318080
zip5,49649,49649,49649,44.559474,-85.540254
zip5,39272,39272,39272,32.192540,-90.247199
zip5,55735,55735,55735,46.233952,-93.048434
zip5,41772,41772,41772,37.410148,-83.019609
zip5,56166,56166,56166,44.203026,-95.361292
zip5,52136,52136,52136,43.359913,-92.138293
zip5,48877,48877,48877,43.410138,-84.852725
zip5,56170,56170,56170,44.175304,-96.097858
zip5,49617,49617,49617,44.627284,-85.987167
zip5,61491,61491,61491,41.061587,-89.731443
zip5,63736,63736,63736,37.079779,-89.523778
zip5,29229,29229,29229,34.149288,-80.905706
zip5,31795,31795,31795,31.476640,-83.644121
zip5,59760,59760,59760,45.761460,-111.602159
zip5,50833,50833,50833,40.681731,-94.675142
zip5,41773,41773,41773,37.257880,-82.988771
zip5,52142,52142,52142,42.814729,-91.783629
zip5,47122,47122,47122,38.316567,-85.990779
zip5,56171,56171,56171,43.667446,-94.751261
zip5,22060,22060,22060,38.703536,-77.162521
zip5,49620,49620,49620,44.518437,-85.698019
zip5,43212,43212,43212,39.985239,-83.043649
zip5,49650,49650,49650,44.729064,-85.883202
zip5,22205,22205,22205,38.875875,-77.138128
zip5,53129,53129,53129,42.941967,-88.000629
zip5,30452,30452,30452,32.323386,-81.892121
zip5,48444,48444,48444,43.068196,-83.055029
zip5,47124,47124,47124,38.364576,-85.997639
zip5,48879,48879,48879,43.017580,-84.589883
zip5,47125,47125,47125,38.461068,-86.313461
zip5,46563,46563,46563,41.353202,-86.317509
zip5,32463,32463,32463,30.628563,-85.588090
zip5,31796,31796,31796,31.764621,-83.867610
zip5,53130,53130,53130,42.938660,-88.048149
zip5,37189,37189,37189,36.284481,-86.827624
zip5,63826,63826,63826,36.195757,-89.833287
zip5,48445,48445,48445,43.956548,-82.949608
zip5,50837,50837,50837,41.237255,-94.661445
zip5,55738,55738,55738,47.276156,-92.664329
zip5,41804,41804,41804,37.155234,-82.993382
zip5,52044,52044,52044,42.768501,-91.327907
zip5,48850,48850,48850,43.444346,-85.260416
zip5,56132,56132,56132,44.210545,-95.769715
zip5,43003,43003,43003,40.412965,-82.985048
zip5,27009,27009,27009,36.228014,-80.077304
zip5,57001,57001,57001,43.011119,-96.657599
zip5,47516,47516,47516,38.770744,-87.411356
zip5,49287,49287,49287,42.034413,-84.079574
zip5,31501,31501,31501,31.228893,-82.345551
zip5,49288,49288,49288,41.738591,-84.434207
zip5,43137,43137,43137,39.813477,-82.993896
zip5,47922,47922,47922,40.882442,-87.330930
zip5,58325,58325,58325,48.253187,-99.205635
zip5,52045,52045,52045,42.461870,-90.913151
zip5,60628,60628,60628,41.702427,-87.618446
zip5,36066,36066,36066,32.488961,-86.432911
zip5,47557,47557,47557,38.585903,-87.367158
zip5,57002,57002,57002,44.291670,-96.667237
zip5,57645,57645,57645,45.910155,-101.752219
zip5,59414,59414,59414,47.528666,-111.267092
zip5,33127,33127,33127,25.813242,-80.205770
zip5,47523,47523,47523,38.176795,-87.014129
zip5,57322,57322,57322,44.628699,-97.963409
zip5,37142,37142,37142,36.411779,-87.497900
zip5,56728,56728,56728,48.817035,-97.059994
zip5,48851,48851,48851,42.941146,-84.941936
zip5,47025,47025,47025,39.180318,-84.865155
zip5,52047,52047,52047,42.973654,-91.334928
zip5,57648,57648,57648,45.881469,-100.279293
zip5,43005,43005,43005,40.284837,-82.275600
zip5,43009,43009,43009,40.156886,-83.625632
zip5,57004,57004,57004,43.069279,-96.805759
zip5,59416,59416,59416,48.056959,-111.512411
zip5,47524,47524,47524,38.491724,-87.607367
zip5,22032,22032,22032,38.822316,-77.289581
zip5,61476,61476,61476,41.117378,-90.832420
zip5,61477,61477,61477,40.477008,-90.318739
zip5,33407,33407,33407,26.760886,-80.091412
zip5,52048,52048,52048,42.744590,-91.256283
zip5,32776,32776,32776,28.789111,-81.491182
zip5,52806,52806,52806,41.593944,-90.627289
zip5,49320,49320,49320,43.753172,-85.293332
zip5,47562,47562,47562,38.816298,-86.997797
zip5,47564,47564,47564,38.472920,-87.093796
zip5,49301,49301,49301,42.959937,-85.492420
zip5,49302,49302,49302,42.824366,-85.387218
zip5,33131,33131,33131,25.763893,-80.184215
zip5,55720,55720,55720,46.749855,-92.576074
zip5,41605,41605,41605,37.558495,-82.637207
zip5,41606,41606,41606,37.331525,-82.738962
zip5,47030,47030,47030,39.432004,-85.139316
zip5,30809,30809,30809,33.545012,-82.170145
zip5,43011,43011,43011,40.306395,-82.700595
zip5,57005,57005,57005,43.587168,-96.582986
zip5,52777,52777,52777,41.875312,-90.846420
zip5,47532,47532,47532,38.208243,-86.863230
zip5,47535,47535,47535,38.863764,-87.313319
zip5,47537,47537,47537,38.108540,-87.053139
zip5,41616,41616,41616,37.584569,-82.877486
zip5,41619,41619,41619,37.485357,-82.745550
zip5,41631,41631,41631,37.475499,-82.652366
zip5,52049,52049,52049,42.899321,-91.196730
zip5,52050,52050,52050,42.607473,-91.336910
zip5,42713,42713,42713,37.351940,-85.879585
zip5,63381,63381,63381,38.986784,-91.249600
zip5,47928,47928,47928,39.916784,-87.446451
zip5,49304,49304,49304,43.930918,-85.859534
zip5,56473,56473,56473,46.368046,-94.486201
zip5,55721,55721,55721,47.235581,-93.686225
zip5,41632,41632,41632,37.544139,-82.966315
zip5,30810,30810,30810,33.229291,-82.576771
zip5,56141,56141,56141,43.877460,-95.788403
zip5,47032,47032,47032,39.084649,-85.067337
zip5,53083,53083,53083,43.823316,-87.780493
zip5,31764,31764,31764,31.968122,-84.087220
zip5,59419,59419,59419,47.999105,-112.537926
zip5,63368,63368,63368,38.748086,-90.738291
zip5,46550,46550,46550,41.442789,-85.990058
zip5,41640,41640,41640,37.486436,-82.886263
zip5,41642,41642,41642,37.597528,-82.637817
zip5,47035,47035,47035,39.312430,-84.902657
zip5,36071,36071,36071,31.707009,-86.403430
zip5,48855,48855,48855,42.703603,-83.924102
zip5,61480,61480,61480,40.719779,-90.922786
zip5,56734,56734,56734,48.767797,-96.569111
zip5,57331,57331,57331,43.478368,-98.085102
zip5,63703,63703,63703,37.274888,-89.538339
zip5,36572,36572,36572,30.859310,-88.059607
zip5,63369,63369,63369,38.942095,-90.761976
zip5,33134,33134,33134,25.752925,-80.271029
zip5,41643,41643,41643,37.443871,-82.843414
zip5,32449,32449,32449,30.279592,-85.210957
zip5,41645,41645,41645,37.496716,-82.777358
zip5,46553,46553,46553,41.479130,-85.848799
zip5,47037,47037,47037,39.156548,-85.323880
zip5,48857,48857,48857,42.849345,-84.169158
zip5,56144,56144,56144,43.819605,-96.372544
zip5,56733,56733,56733,48.616588,-96.877854
zip5,57329,57329,57329,42.971099,-98.159850
zip5,36919,36919,36919,31.796086,-88.318611
zip5,61460,61460,61460,40.719281,-90.829649
zip5,53074,53074,53074,43.436211,-87.883804
zip5,48430,48430,48430,42.772617,-83.756022
zip5,55724,55724,55724,47.182092,-92.380038
zip5,39665,39665,39665,31.621195,-90.216460
zip5,47041,47041,47041,39.242010,-85.078687
zip5,37146,37146,37146,36.406458,-87.017701
zip5,49612,49612,49612,44.866722,-85.232357
zip5,57330,57330,57330,43.261149,-98.158921
zip5,49613,49613,49613,44.491072,-86.211877
zip5,56722,56722,56722,47.985425,-96.643985
zip5,22003,22003,22003,38.847246,-77.219973
zip5,36922,36922,36922,32.300168,-88.139242
zip5,46554,46554,46554,41.557736,-86.411724
zip5,39209,39209,39209,32.310219,-90.263946
zip5,52064,52064,52064,42.106305,-90.300935
zip5,52068,52068,52068,42.424551,-90.823349
zip5,36080,36080,36080,32.721082,-86.290742
zip5,47558,47558,47558,38.640670,-87.045500
zip5,43006,43006,43006,40.460012,-82.163882
zip5,56723,56723,56723,47.803752,-96.806630
zip5,47909,47909,47909,40.319451,-86.892718
zip5,55725,55725,55725,48.327981,-92.567510
zip5,50703,50703,50703,42.556032,-92.317838
zip5,52073,52073,52073,42.617993,-90.811913
zip5,56475,56475,56475,46.099928,-94.539768
zip5,61104,61104,61104,42.255133,-89.078381
zip5,49316,49316,49316,42.783295,-85.550614
zip5,36584,36584,36584,31.186449,-88.378743
zip5,53076,53076,53076,43.271027,-88.209113
zip5,47917,47917,47917,40.495524,-87.499271
zip5,37134,37134,37134,36.009351,-87.942310
zip5,58318,58318,58318,48.827402,-100.414523
zip5,41659,41659,41659,37.612194,-82.592822
zip5,48433,48433,48433,43.063254,-83.862731
zip5,41667,41667,41667,37.308796,-82.699041
zip5,48438,48438,48438,42.925096,-83.464104
zip5,31512,31512,31512,31.546956,-83.032923
zip5,56477,56477,56477,46.651385,-94.997275
zip5,27012,27012,27012,36.006057,-80.380200
zip5,47561,47561,47561,38.856653,-87.432613
zip5,37135,37135,37135,35.939528,-86.668380
zip5,57315,57315,57315,42.966747,-98.050087
zip5,35630,35630,35630,34.830082,-87.669169
zip5,41713,41713,41713,37.223589,-83.281750
zip5,32459,32459,32459,30.363866,-86.177034
zip5,36575,36575,36575,30.787100,-88.264300
